Subject	Trial	Bin	Time	Count	Condition	Item	Lang
j11	32	30	500	0	Eng	9	L2
j11	32	31	550	1	Eng	9	L2
j11	32	32	600	1	Eng	9	L2
j11	32	33	650	1	Eng	9	L2
j11	32	34	700	1	Eng	9	L2
j11	32	35	750	1	Eng	9	L2
j11	32	36	800	0	Eng	9	L2
j11	32	37	850	0	Eng	9	L2
j11	32	38	900	0	Eng	9	L2
j11	32	39	950	0	Eng	9	L2
j11	32	40	1000	0	Eng	9	L2
j11	35	0	-1000	0	Eng	13	L2
j11	35	1	-950	0	Eng	13	L2
j11	35	2	-900	0	Eng	13	L2
j11	35	3	-850	0	Eng	13	L2
j11	35	4	-800	0	Eng	13	L2
j11	35	5	-750	0	Eng	13	L2
j11	35	6	-700	0	Eng	13	L2
j11	35	7	-650	0	Eng	13	L2
j11	35	8	-600	0	Eng	13	L2
j11	35	9	-550	0	Eng	13	L2
j11	35	10	-500	0	Eng	13	L2
j11	35	11	-450	0	Eng	13	L2
j11	35	12	-400	0	Eng	13	L2
j11	35	13	-350	0	Eng	13	L2
j11	35	14	-300	0	Eng	13	L2
j11	35	15	-250	1	Eng	13	L2
j11	35	16	-200	1	Eng	13	L2
j11	35	17	-150	1	Eng	13	L2
j11	35	18	-100	1	Eng	13	L2
j11	35	19	-50	1	Eng	13	L2
j11	35	20	0	1	Eng	13	L2
j11	35	21	50	1	Eng	13	L2
j11	35	22	100	1	Eng	13	L2
j11	35	23	150	1	Eng	13	L2
j11	35	24	200	1	Eng	13	L2
j11	35	25	250	1	Eng	13	L2
j11	35	26	300	1	Eng	13	L2
j11	35	27	350	1	Eng	13	L2
j11	35	28	400	1	Eng	13	L2
j11	35	29	450	1	Eng	13	L2
j11	35	30	500	1	Eng	13	L2
j11	35	31	550	1	Eng	13	L2
j11	35	32	600	1	Eng	13	L2
j11	35	33	650	1	Eng	13	L2
j11	35	34	700	1	Eng	13	L2
j11	35	35	750	1	Eng	13	L2
j11	35	36	800	0	Eng	13	L2
j11	35	37	850	0	Eng	13	L2
j11	35	38	900	0	Eng	13	L2
j11	35	39	950	0	Eng	13	L2
j11	35	40	1000	0	Eng	13	L2
j6	4	0	-1000	0	Unr	10	L2
j6	4	1	-950	0	Unr	10	L2
j6	4	2	-900	0	Unr	10	L2
j6	4	3	-850	0	Unr	10	L2
j6	4	4	-800	0	Unr	10	L2
j6	4	5	-750	0	Unr	10	L2
j6	4	6	-700	0	Unr	10	L2
j6	4	7	-650	0	Unr	10	L2
j6	4	8	-600	0	Unr	10	L2
j6	4	9	-550	0	Unr	10	L2
j6	4	10	-500	1	Unr	10	L2
j6	4	11	-450	1	Unr	10	L2
j6	4	12	-400	1	Unr	10	L2
j6	4	13	-350	1	Unr	10	L2
j6	4	14	-300	1	Unr	10	L2
j6	4	15	-250	1	Unr	10	L2
j6	4	16	-200	1	Unr	10	L2
j6	4	17	-150	1	Unr	10	L2
j6	4	18	-100	1	Unr	10	L2
j6	4	19	-50	1	Unr	10	L2
j6	4	20	0	1	Unr	10	L2
j6	4	21	50	1	Unr	10	L2
j6	4	22	100	1	Unr	10	L2
j6	4	23	150	0	Unr	10	L2
j6	4	24	200	0	Unr	10	L2
j6	4	25	250	0	Unr	10	L2
j6	4	26	300	0	Unr	10	L2
j6	4	27	350	0	Unr	10	L2
j6	4	28	400	0	Unr	10	L2
j6	4	29	450	0	Unr	10	L2
j6	4	30	500	0	Unr	10	L2
j6	4	31	550	0	Unr	10	L2
j6	4	32	600	1	Unr	10	L2
j6	4	33	650	1	Unr	10	L2
j6	4	34	700	1	Unr	10	L2
j6	4	35	750	1	Unr	10	L2
j6	4	36	800	1	Unr	10	L2
j6	4	37	850	1	Unr	10	L2
j6	4	38	900	0	Unr	10	L2
j6	4	39	950	0	Unr	10	L2
j6	4	40	1000	0	Unr	10	L2
j6	5	0	-1000	0	Eng	16	L2
j6	5	1	-950	0	Eng	16	L2
j6	5	2	-900	0	Eng	16	L2
j6	5	3	-850	0	Eng	16	L2
j6	5	4	-800	0	Eng	16	L2
j6	5	5	-750	0	Eng	16	L2
j6	5	6	-700	0	Eng	16	L2
j6	5	7	-650	0	Eng	16	L2
j6	5	8	-600	0	Eng	16	L2
j6	5	9	-550	0	Eng	16	L2
j6	5	10	-500	0	Eng	16	L2
j6	5	11	-450	0	Eng	16	L2
j6	5	12	-400	0	Eng	16	L2
j6	5	13	-350	0	Eng	16	L2
j6	5	14	-300	0	Eng	16	L2
j6	5	15	-250	0	Eng	16	L2
j6	5	16	-200	0	Eng	16	L2
j6	5	17	-150	0	Eng	16	L2
j6	5	18	-100	0	Eng	16	L2
j6	5	19	-50	0	Eng	16	L2
j6	5	20	0	0	Eng	16	L2
j6	5	21	50	0	Eng	16	L2
j6	5	22	100	0	Eng	16	L2
j6	5	23	150	0	Eng	16	L2
j6	5	24	200	0	Eng	16	L2
j6	5	25	250	1	Eng	16	L2
j6	5	26	300	1	Eng	16	L2
j6	5	27	350	1	Eng	16	L2
j6	5	28	400	1	Eng	16	L2
j6	5	29	450	1	Eng	16	L2
j6	5	30	500	1	Eng	16	L2
j6	5	31	550	1	Eng	16	L2
j6	5	32	600	0	Eng	16	L2
j6	5	33	650	0	Eng	16	L2
j6	5	34	700	0	Eng	16	L2
j6	5	35	750	0	Eng	16	L2
j6	5	36	800	0	Eng	16	L2
j6	5	37	850	0	Eng	16	L2
j6	5	38	900	0	Eng	16	L2
j6	5	39	950	0	Eng	16	L2
j6	5	40	1000	0	Eng	16	L2
j6	7	0	-1000	0	Targ	15	L2
j6	7	1	-950	0	Targ	15	L2
j6	7	2	-900	0	Targ	15	L2
j6	7	3	-850	0	Targ	15	L2
j6	7	4	-800	0	Targ	15	L2
j6	7	5	-750	0	Targ	15	L2
j6	7	6	-700	0	Targ	15	L2
j6	7	7	-650	0	Targ	15	L2
j6	7	8	-600	0	Targ	15	L2
j6	7	9	-550	0	Targ	15	L2
j6	7	10	-500	0	Targ	15	L2
j6	7	11	-450	1	Targ	15	L2
j6	7	12	-400	1	Targ	15	L2
j6	7	13	-350	1	Targ	15	L2
j6	7	14	-300	1	Targ	15	L2
j6	7	15	-250	1	Targ	15	L2
j6	7	16	-200	1	Targ	15	L2
j6	7	17	-150	1	Targ	15	L2
j6	7	18	-100	1	Targ	15	L2
j6	7	19	-50	1	Targ	15	L2
j6	7	20	0	1	Targ	15	L2
j6	7	21	50	1	Targ	15	L2
j6	7	22	100	1	Targ	15	L2
j6	7	23	150	1	Targ	15	L2
j6	7	24	200	0	Targ	15	L2
j6	7	25	250	0	Targ	15	L2
j6	7	26	300	0	Targ	15	L2
j6	7	27	350	0	Targ	15	L2
j6	7	28	400	0	Targ	15	L2
j6	7	29	450	0	Targ	15	L2
j6	7	30	500	0	Targ	15	L2
j6	7	31	550	0	Targ	15	L2
j6	7	32	600	0	Targ	15	L2
j6	7	33	650	0	Targ	15	L2
j6	7	34	700	0	Targ	15	L2
j6	7	35	750	0	Targ	15	L2
j6	7	36	800	1	Targ	15	L2
j6	7	37	850	1	Targ	15	L2
j6	7	38	900	1	Targ	15	L2
j6	7	39	950	0	Targ	15	L2
j6	7	40	1000	0	Targ	15	L2
j6	9	0	-1000	0	Eng	12	L2
j6	9	1	-950	0	Eng	12	L2
j6	9	2	-900	0	Eng	12	L2
j6	9	3	-850	0	Eng	12	L2
j6	9	4	-800	0	Eng	12	L2
j6	9	5	-750	0	Eng	12	L2
j6	9	6	-700	0	Eng	12	L2
j6	9	7	-650	0	Eng	12	L2
j6	9	8	-600	0	Eng	12	L2
j6	9	9	-550	0	Eng	12	L2
j6	9	10	-500	0	Eng	12	L2
j6	9	11	-450	0	Eng	12	L2
j6	9	12	-400	0	Eng	12	L2
j6	9	13	-350	0	Eng	12	L2
j6	9	14	-300	0	Eng	12	L2
j6	9	15	-250	0	Eng	12	L2
j6	9	16	-200	0	Eng	12	L2
j6	9	17	-150	0	Eng	12	L2
j6	9	18	-100	0	Eng	12	L2
j6	9	19	-50	0	Eng	12	L2
j6	9	20	0	0	Eng	12	L2
j6	9	21	50	0	Eng	12	L2
j6	9	22	100	0	Eng	12	L2
j6	9	23	150	0	Eng	12	L2
j6	9	24	200	0	Eng	12	L2
j6	9	25	250	0	Eng	12	L2
j6	9	26	300	0	Eng	12	L2
j6	9	27	350	0	Eng	12	L2
j6	9	28	400	0	Eng	12	L2
j6	9	29	450	0	Eng	12	L2
j6	9	30	500	1	Eng	12	L2
j6	9	31	550	1	Eng	12	L2
j6	9	32	600	1	Eng	12	L2
j6	9	33	650	1	Eng	12	L2
j6	9	34	700	1	Eng	12	L2
j6	9	35	750	0	Eng	12	L2
j6	9	36	800	0	Eng	12	L2
j6	9	37	850	0	Eng	12	L2
j6	9	38	900	1	Eng	12	L2
j6	9	39	950	1	Eng	12	L2
j6	9	40	1000	1	Eng	12	L2
j6	10	0	-1000	0	Targ	11	L2
j6	10	1	-950	0	Targ	11	L2
j6	10	2	-900	0	Targ	11	L2
j6	10	3	-850	0	Targ	11	L2
j6	10	4	-800	0	Targ	11	L2
j6	10	5	-750	0	Targ	11	L2
j6	10	6	-700	0	Targ	11	L2
j6	10	7	-650	0	Targ	11	L2
j6	10	8	-600	0	Targ	11	L2
j6	10	9	-550	0	Targ	11	L2
j6	10	10	-500	0	Targ	11	L2
j6	10	11	-450	0	Targ	11	L2
j6	10	12	-400	0	Targ	11	L2
j6	10	13	-350	0	Targ	11	L2
j6	10	14	-300	0	Targ	11	L2
j6	10	15	-250	0	Targ	11	L2
j6	10	16	-200	0	Targ	11	L2
j6	10	17	-150	0	Targ	11	L2
j6	10	18	-100	0	Targ	11	L2
j6	10	19	-50	0	Targ	11	L2
j6	10	20	0	0	Targ	11	L2
j6	10	21	50	1	Targ	11	L2
j6	10	22	100	1	Targ	11	L2
j6	10	23	150	1	Targ	11	L2
j6	10	24	200	1	Targ	11	L2
j6	10	25	250	1	Targ	11	L2
j6	10	26	300	1	Targ	11	L2
j6	10	27	350	1	Targ	11	L2
j6	10	28	400	0	Targ	11	L2
j6	10	29	450	0	Targ	11	L2
j6	10	30	500	0	Targ	11	L2
j6	10	31	550	0	Targ	11	L2
j6	10	32	600	0	Targ	11	L2
j6	10	33	650	0	Targ	11	L2
j6	10	34	700	0	Targ	11	L2
j6	10	35	750	0	Targ	11	L2
j6	10	36	800	0	Targ	11	L2
j6	10	37	850	0	Targ	11	L2
j6	10	38	900	0	Targ	11	L2
j6	10	39	950	0	Targ	11	L2
j6	10	40	1000	0	Targ	11	L2
j6	13	0	-1000	0	Unr	14	L2
j6	13	1	-950	0	Unr	14	L2
j6	13	2	-900	1	Unr	14	L2
j6	13	3	-850	1	Unr	14	L2
j6	13	4	-800	0	Unr	14	L2
j6	13	5	-750	0	Unr	14	L2
j6	13	6	-700	1	Unr	14	L2
j6	13	7	-650	0	Unr	14	L2
j6	13	8	-600	0	Unr	14	L2
j6	13	9	-550	0	Unr	14	L2
j6	13	10	-500	0	Unr	14	L2
j6	13	11	-450	0	Unr	14	L2
j6	13	12	-400	0	Unr	14	L2
j6	13	13	-350	0	Unr	14	L2
j6	13	14	-300	1	Unr	14	L2
j6	13	15	-250	1	Unr	14	L2
j6	13	16	-200	1	Unr	14	L2
j6	13	17	-150	1	Unr	14	L2
j6	13	18	-100	1	Unr	14	L2
j6	13	19	-50	1	Unr	14	L2
j6	13	20	0	1	Unr	14	L2
j6	13	21	50	0	Unr	14	L2
j6	13	22	100	0	Unr	14	L2
j6	13	23	150	0	Unr	14	L2
j6	13	24	200	0	Unr	14	L2
j6	13	25	250	0	Unr	14	L2
j6	13	26	300	0	Unr	14	L2
j6	13	27	350	0	Unr	14	L2
j6	13	28	400	0	Unr	14	L2
j6	13	29	450	0	Unr	14	L2
j6	13	30	500	0	Unr	14	L2
j6	13	31	550	0	Unr	14	L2
j6	13	32	600	0	Unr	14	L2
j6	13	33	650	0	Unr	14	L2
j6	13	34	700	0	Unr	14	L2
j6	13	35	750	0	Unr	14	L2
j6	13	36	800	0	Unr	14	L2
j6	13	37	850	0	Unr	14	L2
j6	13	38	900	0	Unr	14	L2
j6	13	39	950	0	Unr	14	L2
j6	13	40	1000	0	Unr	14	L2
j6	15	0	-1000	0	Jap	9	L2
j6	15	1	-950	0	Jap	9	L2
j6	15	2	-900	0	Jap	9	L2
j6	15	3	-850	0	Jap	9	L2
j6	15	4	-800	0	Jap	9	L2
j6	15	5	-750	0	Jap	9	L2
j6	15	6	-700	0	Jap	9	L2
j6	15	7	-650	0	Jap	9	L2
j6	15	8	-600	0	Jap	9	L2
j6	15	9	-550	0	Jap	9	L2
j6	15	10	-500	0	Jap	9	L2
j6	15	11	-450	0	Jap	9	L2
j6	15	12	-400	0	Jap	9	L2
j6	15	13	-350	0	Jap	9	L2
j6	15	14	-300	0	Jap	9	L2
j6	15	15	-250	1	Jap	9	L2
j6	15	16	-200	1	Jap	9	L2
j6	15	17	-150	1	Jap	9	L2
j6	15	18	-100	1	Jap	9	L2
j6	15	19	-50	1	Jap	9	L2
j6	15	20	0	1	Jap	9	L2
j6	15	21	50	1	Jap	9	L2
j6	15	22	100	0	Jap	9	L2
j6	15	23	150	1	Jap	9	L2
j6	15	24	200	1	Jap	9	L2
j6	15	25	250	0	Jap	9	L2
j6	15	26	300	0	Jap	9	L2
j6	15	27	350	0	Jap	9	L2
j6	15	28	400	0	Jap	9	L2
j6	15	29	450	0	Jap	9	L2
j6	15	30	500	0	Jap	9	L2
j6	15	31	550	0	Jap	9	L2
j6	15	32	600	0	Jap	9	L2
j6	15	33	650	0	Jap	9	L2
j6	15	34	700	0	Jap	9	L2
j6	15	35	750	0	Jap	9	L2
j6	15	36	800	0	Jap	9	L2
j6	15	37	850	0	Jap	9	L2
j6	15	38	900	0	Jap	9	L2
j6	15	39	950	0	Jap	9	L2
j6	15	40	1000	0	Jap	9	L2
j6	18	0	-1000	0	Jap	13	L2
j6	18	1	-950	0	Jap	13	L2
j6	18	2	-900	0	Jap	13	L2
j6	18	3	-850	0	Jap	13	L2
j6	18	4	-800	0	Jap	13	L2
j6	18	5	-750	0	Jap	13	L2
j6	18	6	-700	0	Jap	13	L2
j6	18	7	-650	0	Jap	13	L2
j6	18	8	-600	0	Jap	13	L2
j6	18	9	-550	0	Jap	13	L2
j6	18	10	-500	1	Jap	13	L2
j6	18	11	-450	1	Jap	13	L2
j6	18	12	-400	1	Jap	13	L2
j6	18	13	-350	1	Jap	13	L2
j6	18	14	-300	1	Jap	13	L2
j6	18	15	-250	1	Jap	13	L2
j6	18	16	-200	1	Jap	13	L2
j6	18	17	-150	1	Jap	13	L2
j6	18	18	-100	0	Jap	13	L2
j6	18	19	-50	0	Jap	13	L2
j6	18	20	0	0	Jap	13	L2
j6	18	21	50	0	Jap	13	L2
j6	18	22	100	0	Jap	13	L2
j6	18	23	150	0	Jap	13	L2
j6	18	24	200	0	Jap	13	L2
j6	18	25	250	0	Jap	13	L2
j6	18	26	300	0	Jap	13	L2
j6	18	27	350	0	Jap	13	L2
j6	18	28	400	0	Jap	13	L2
j6	18	29	450	0	Jap	13	L2
j6	18	30	500	0	Jap	13	L2
j6	18	31	550	0	Jap	13	L2
j6	18	32	600	0	Jap	13	L2
j6	18	33	650	0	Jap	13	L2
j6	18	34	700	0	Jap	13	L2
j6	18	35	750	0	Jap	13	L2
j6	18	36	800	0	Jap	13	L2
j6	18	37	850	0	Jap	13	L2
j6	18	38	900	0	Jap	13	L2
j6	18	39	950	0	Jap	13	L2
j6	18	40	1000	0	Jap	13	L2
j6	21	0	-1000	0	Jap	5	L2
j6	21	1	-950	0	Jap	5	L2
j6	21	2	-900	0	Jap	5	L2
j6	21	3	-850	0	Jap	5	L2
j6	21	4	-800	0	Jap	5	L2
j6	21	5	-750	0	Jap	5	L2
j6	21	6	-700	0	Jap	5	L2
j6	21	7	-650	0	Jap	5	L2
j6	21	8	-600	0	Jap	5	L2
j6	21	9	-550	0	Jap	5	L2
j6	21	10	-500	0	Jap	5	L2
j6	21	11	-450	0	Jap	5	L2
j6	21	12	-400	0	Jap	5	L2
j6	21	13	-350	0	Jap	5	L2
j6	21	14	-300	0	Jap	5	L2
j6	21	15	-250	0	Jap	5	L2
j6	21	16	-200	0	Jap	5	L2
j6	21	17	-150	0	Jap	5	L2
j6	21	18	-100	0	Jap	5	L2
j6	21	19	-50	1	Jap	5	L2
j6	21	20	0	1	Jap	5	L2
j6	21	21	50	1	Jap	5	L2
j6	21	22	100	1	Jap	5	L2
j6	21	23	150	0	Jap	5	L2
j6	21	24	200	0	Jap	5	L2
j6	21	25	250	0	Jap	5	L2
j6	21	26	300	0	Jap	5	L2
j6	21	27	350	0	Jap	5	L2
j6	21	28	400	0	Jap	5	L2
j6	21	29	450	0	Jap	5	L2
j6	21	30	500	0	Jap	5	L2
j6	21	31	550	0	Jap	5	L2
j6	21	32	600	1	Jap	5	L2
j6	21	33	650	1	Jap	5	L2
j6	21	34	700	1	Jap	5	L2
j6	21	35	750	1	Jap	5	L2
j6	21	36	800	1	Jap	5	L2
j6	21	37	850	1	Jap	5	L2
j6	21	38	900	1	Jap	5	L2
j6	21	39	950	1	Jap	5	L2
j6	21	40	1000	1	Jap	5	L2
j6	22	0	-1000	1	Unr	2	L2
j6	22	1	-950	1	Unr	2	L2
j6	22	2	-900	1	Unr	2	L2
j6	22	3	-850	1	Unr	2	L2
j6	22	4	-800	1	Unr	2	L2
j6	22	5	-750	1	Unr	2	L2
j6	22	6	-700	1	Unr	2	L2
j6	22	7	-650	1	Unr	2	L2
j6	22	8	-600	0	Unr	2	L2
j6	22	9	-550	0	Unr	2	L2
j6	22	10	-500	0	Unr	2	L2
j6	22	11	-450	0	Unr	2	L2
j6	22	12	-400	0	Unr	2	L2
j6	22	13	-350	0	Unr	2	L2
j6	22	14	-300	0	Unr	2	L2
j6	22	15	-250	0	Unr	2	L2
j6	22	16	-200	0	Unr	2	L2
j6	22	17	-150	0	Unr	2	L2
j6	22	18	-100	0	Unr	2	L2
j6	22	19	-50	0	Unr	2	L2
j6	22	20	0	0	Unr	2	L2
j6	22	21	50	0	Unr	2	L2
j6	22	22	100	0	Unr	2	L2
j6	22	23	150	0	Unr	2	L2
j6	22	24	200	0	Unr	2	L2
j6	22	25	250	0	Unr	2	L2
j6	22	26	300	0	Unr	2	L2
j6	22	27	350	1	Unr	2	L2
j6	22	28	400	1	Unr	2	L2
j6	22	29	450	1	Unr	2	L2
j6	22	30	500	1	Unr	2	L2
j6	22	31	550	1	Unr	2	L2
j6	22	32	600	0	Unr	2	L2
j6	22	33	650	0	Unr	2	L2
j6	22	34	700	0	Unr	2	L2
j6	22	35	750	0	Unr	2	L2
j6	22	36	800	0	Unr	2	L2
j6	22	37	850	0	Unr	2	L2
j6	22	38	900	1	Unr	2	L2
j6	22	39	950	1	Unr	2	L2
j6	22	40	1000	1	Unr	2	L2
j6	24	0	-1000	0	Jap	1	L2
j6	24	1	-950	0	Jap	1	L2
j6	24	2	-900	0	Jap	1	L2
j6	24	3	-850	0	Jap	1	L2
j6	24	4	-800	0	Jap	1	L2
j6	24	5	-750	0	Jap	1	L2
j6	24	6	-700	0	Jap	1	L2
j6	24	7	-650	0	Jap	1	L2
j6	24	8	-600	0	Jap	1	L2
j6	24	9	-550	1	Jap	1	L2
j6	24	10	-500	1	Jap	1	L2
j6	24	11	-450	1	Jap	1	L2
j6	24	12	-400	1	Jap	1	L2
j6	24	13	-350	0	Jap	1	L2
j6	24	14	-300	0	Jap	1	L2
j6	24	15	-250	0	Jap	1	L2
j6	24	16	-200	0	Jap	1	L2
j6	24	17	-150	0	Jap	1	L2
j6	24	18	-100	0	Jap	1	L2
j6	24	19	-50	0	Jap	1	L2
j6	24	20	0	0	Jap	1	L2
j6	24	21	50	0	Jap	1	L2
j6	24	22	100	0	Jap	1	L2
j6	24	23	150	0	Jap	1	L2
j6	24	24	200	0	Jap	1	L2
j6	24	25	250	0	Jap	1	L2
j6	24	26	300	0	Jap	1	L2
j6	24	27	350	0	Jap	1	L2
j6	24	28	400	0	Jap	1	L2
j6	24	29	450	0	Jap	1	L2
j6	24	30	500	0	Jap	1	L2
j6	24	31	550	0	Jap	1	L2
j6	24	32	600	0	Jap	1	L2
j6	24	33	650	0	Jap	1	L2
j6	24	34	700	0	Jap	1	L2
j6	24	35	750	0	Jap	1	L2
j6	24	36	800	0	Jap	1	L2
j6	24	37	850	1	Jap	1	L2
j6	24	38	900	1	Jap	1	L2
j6	24	39	950	1	Jap	1	L2
j6	24	40	1000	1	Jap	1	L2
j6	25	0	-1000	0	Targ	7	L2
j6	25	1	-950	0	Targ	7	L2
j6	25	2	-900	0	Targ	7	L2
j6	25	3	-850	0	Targ	7	L2
j6	25	4	-800	0	Targ	7	L2
j6	25	5	-750	0	Targ	7	L2
j6	25	6	-700	0	Targ	7	L2
j6	25	7	-650	0	Targ	7	L2
j6	25	8	-600	0	Targ	7	L2
j6	25	9	-550	0	Targ	7	L2
j6	25	10	-500	0	Targ	7	L2
j6	25	11	-450	0	Targ	7	L2
j6	25	12	-400	0	Targ	7	L2
j6	25	13	-350	0	Targ	7	L2
j6	25	14	-300	0	Targ	7	L2
j6	25	15	-250	0	Targ	7	L2
j6	25	16	-200	0	Targ	7	L2
j6	25	17	-150	0	Targ	7	L2
j6	25	18	-100	0	Targ	7	L2
j6	25	19	-50	0	Targ	7	L2
j6	25	20	0	0	Targ	7	L2
j6	25	21	50	0	Targ	7	L2
j6	25	22	100	0	Targ	7	L2
j6	25	23	150	0	Targ	7	L2
j6	25	24	200	0	Targ	7	L2
j6	25	25	250	1	Targ	7	L2
j6	25	26	300	1	Targ	7	L2
j6	25	27	350	1	Targ	7	L2
j6	25	28	400	1	Targ	7	L2
j6	25	29	450	1	Targ	7	L2
j6	25	30	500	1	Targ	7	L2
j6	25	31	550	1	Targ	7	L2
j6	25	32	600	1	Targ	7	L2
j6	25	33	650	1	Targ	7	L2
j6	25	34	700	1	Targ	7	L2
j6	25	35	750	1	Targ	7	L2
j6	25	36	800	1	Targ	7	L2
j6	25	37	850	1	Targ	7	L2
j6	25	38	900	1	Targ	7	L2
j6	25	39	950	1	Targ	7	L2
j6	25	40	1000	1	Targ	7	L2
j6	26	0	-1000	0	Targ	3	L2
j6	26	1	-950	0	Targ	3	L2
j6	26	2	-900	0	Targ	3	L2
j6	26	3	-850	0	Targ	3	L2
j6	26	4	-800	0	Targ	3	L2
j6	26	5	-750	0	Targ	3	L2
j6	26	6	-700	0	Targ	3	L2
j6	26	7	-650	0	Targ	3	L2
j6	26	8	-600	0	Targ	3	L2
j6	26	9	-550	0	Targ	3	L2
j6	26	10	-500	0	Targ	3	L2
j6	26	11	-450	0	Targ	3	L2
j6	26	12	-400	0	Targ	3	L2
j6	26	13	-350	0	Targ	3	L2
j6	26	14	-300	0	Targ	3	L2
j6	26	15	-250	0	Targ	3	L2
j6	26	16	-200	0	Targ	3	L2
j6	26	17	-150	0	Targ	3	L2
j6	26	18	-100	0	Targ	3	L2
j6	26	19	-50	0	Targ	3	L2
j6	26	20	0	0	Targ	3	L2
j6	26	21	50	0	Targ	3	L2
j6	26	22	100	0	Targ	3	L2
j6	26	23	150	0	Targ	3	L2
j6	26	24	200	0	Targ	3	L2
j6	26	25	250	0	Targ	3	L2
j6	26	26	300	0	Targ	3	L2
j6	26	27	350	0	Targ	3	L2
j6	26	28	400	0	Targ	3	L2
j6	26	29	450	0	Targ	3	L2
j6	26	30	500	0	Targ	3	L2
j6	26	31	550	0	Targ	3	L2
j6	26	32	600	0	Targ	3	L2
j6	26	33	650	0	Targ	3	L2
j6	26	34	700	0	Targ	3	L2
j6	26	35	750	0	Targ	3	L2
j6	26	36	800	0	Targ	3	L2
j6	26	37	850	0	Targ	3	L2
j6	26	38	900	0	Targ	3	L2
j6	26	39	950	0	Targ	3	L2
j6	26	40	1000	0	Targ	3	L2
j6	28	0	-1000	0	Eng	8	L2
j6	28	1	-950	0	Eng	8	L2
j6	28	2	-900	0	Eng	8	L2
j6	28	3	-850	0	Eng	8	L2
j6	28	4	-800	0	Eng	8	L2
j6	28	5	-750	0	Eng	8	L2
j6	28	6	-700	0	Eng	8	L2
j6	28	7	-650	0	Eng	8	L2
j6	28	8	-600	0	Eng	8	L2
j6	28	9	-550	0	Eng	8	L2
j6	28	10	-500	0	Eng	8	L2
j6	28	11	-450	1	Eng	8	L2
j6	28	12	-400	1	Eng	8	L2
j6	28	13	-350	1	Eng	8	L2
j6	28	14	-300	1	Eng	8	L2
j6	28	15	-250	1	Eng	8	L2
j6	28	16	-200	1	Eng	8	L2
j6	28	17	-150	1	Eng	8	L2
j6	28	18	-100	1	Eng	8	L2
j6	28	19	-50	0	Eng	8	L2
j6	28	20	0	0	Eng	8	L2
j6	28	21	50	0	Eng	8	L2
j6	28	22	100	0	Eng	8	L2
j6	28	23	150	0	Eng	8	L2
j6	28	24	200	0	Eng	8	L2
j6	28	25	250	0	Eng	8	L2
j6	28	26	300	0	Eng	8	L2
j6	28	27	350	0	Eng	8	L2
j6	28	28	400	0	Eng	8	L2
j6	28	29	450	0	Eng	8	L2
j6	28	30	500	0	Eng	8	L2
j6	28	31	550	1	Eng	8	L2
j6	28	32	600	1	Eng	8	L2
j6	28	33	650	1	Eng	8	L2
j6	28	34	700	1	Eng	8	L2
j6	28	35	750	1	Eng	8	L2
j6	28	36	800	1	Eng	8	L2
j6	28	37	850	1	Eng	8	L2
j6	28	38	900	1	Eng	8	L2
j6	28	39	950	1	Eng	8	L2
j6	28	40	1000	1	Eng	8	L2
j6	31	0	-1000	0	Unr	6	L2
j6	31	1	-950	0	Unr	6	L2
j6	31	2	-900	0	Unr	6	L2
j6	31	3	-850	0	Unr	6	L2
j6	31	4	-800	0	Unr	6	L2
j6	31	5	-750	0	Unr	6	L2
j6	31	6	-700	0	Unr	6	L2
j6	31	7	-650	0	Unr	6	L2
j6	31	8	-600	0	Unr	6	L2
j6	31	9	-550	0	Unr	6	L2
j6	31	10	-500	0	Unr	6	L2
j6	31	11	-450	0	Unr	6	L2
j6	31	12	-400	0	Unr	6	L2
j6	31	13	-350	0	Unr	6	L2
j6	31	14	-300	0	Unr	6	L2
j6	31	15	-250	0	Unr	6	L2
j6	31	16	-200	0	Unr	6	L2
j6	31	17	-150	0	Unr	6	L2
j6	31	18	-100	0	Unr	6	L2
j6	31	19	-50	0	Unr	6	L2
j6	31	20	0	0	Unr	6	L2
j6	31	21	50	0	Unr	6	L2
j6	31	22	100	0	Unr	6	L2
j6	31	23	150	0	Unr	6	L2
j6	31	24	200	0	Unr	6	L2
j6	31	25	250	0	Unr	6	L2
j6	31	26	300	0	Unr	6	L2
j6	31	27	350	0	Unr	6	L2
j6	31	28	400	0	Unr	6	L2
j6	31	29	450	0	Unr	6	L2
j6	31	30	500	0	Unr	6	L2
j6	31	31	550	0	Unr	6	L2
j6	31	32	600	0	Unr	6	L2
j6	31	33	650	0	Unr	6	L2
j6	31	34	700	0	Unr	6	L2
j6	31	35	750	0	Unr	6	L2
j6	31	36	800	0	Unr	6	L2
j6	31	37	850	0	Unr	6	L2
j6	31	38	900	0	Unr	6	L2
j6	31	39	950	0	Unr	6	L2
j6	31	40	1000	0	Unr	6	L2
j6	34	0	-1000	0	Eng	4	L2
j6	34	1	-950	0	Eng	4	L2
j6	34	2	-900	0	Eng	4	L2
j6	34	3	-850	0	Eng	4	L2
j6	34	4	-800	0	Eng	4	L2
j6	34	5	-750	0	Eng	4	L2
j6	34	6	-700	0	Eng	4	L2
j6	34	7	-650	0	Eng	4	L2
j6	34	8	-600	0	Eng	4	L2
j6	34	9	-550	0	Eng	4	L2
j6	34	10	-500	0	Eng	4	L2
j6	34	11	-450	0	Eng	4	L2
j6	34	12	-400	0	Eng	4	L2
